thinkBack: Stock quote and option quote for SPX on 7/23/16 23:59:59,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
UNDERLYING,,,,,,,,,,,,,,,,,,,,,,,,,
Last,Net Chng,Volume,Open,High,Low,,,,,,,,,,,,,,,,,,,,
2175.03,9.86,0,2166.47,2175.11,2163.24,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
22 JUL 16  (-1)  100 (Weeklys),,,,,,,,,,,,,,,,,,,,,,,,,
,,Impl Vol,Prob.OTM,Delta,Gamma,Theta,Vega,Volume,Open.Int,Bid,Ask,Exp,Strike,Bid,Ask,Impl Vol,Prob.OTM,Delta,Gamma,Theta,Vega,Volume,Open.Int,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,806.80,829.60,9 SEP 16,1350,0.10,0.25,45.28%,99.73%,0.00,0.00,-0.02,0.04,0,48,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,781.80,804.40,9 SEP 16,1375,0.15,0.25,44.20%,99.69%,0.00,0.00,-0.02,0.05,0,55,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,756.90,779.70,9 SEP 16,1400,0.15,0.30,43.07%,99.65%,0.00,0.00,-0.02,0.05,6,95,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,731.90,754.50,9 SEP 16,1425,0.20,0.30,41.89%,99.61%,0.00,0.00,-0.03,0.06,0,49,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,707.00,729.80,9 SEP 16,1450,0.20,0.35,40.68%,99.57%,0.00,0.00,-0.03,0.07,0,36,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,682.00,704.60,9 SEP 16,1475,0.25,0.35,39.45%,99.53%,0.00,0.00,-0.03,0.07,0,58,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,657.10,679.90,9 SEP 16,1500,0.25,0.40,38.19%,99.49%,0.00,0.00,-0.03,0.08,0,65,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,632.20,654.60,9 SEP 16,1525,0.30,0.45,37.19%,99.41%,0.00,0.00,-0.03,0.09,0,31,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,607.20,629.80,9 SEP 16,1550,0.35,0.50,36.12%,99.34%,0.00,0.00,-0.04,0.11,7,34,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,582.30,604.90,9 SEP 16,1575,0.40,0.55,35.00%,99.26%,-0.01,0.00,-0.04,0.12,0,37,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,557.40,580.20,9 SEP 16,1600,0.45,0.60,33.83%,99.17%,-0.01,0.00,-0.05,0.13,0,"6,811",,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,532.50,555.10,9 SEP 16,1625,0.55,0.70,32.96%,99.02%,-0.01,0.00,-0.05,0.16,0,146,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,507.60,530.40,9 SEP 16,1650,0.60,0.75,31.70%,98.93%,-0.01,0.00,-0.05,0.17,0,"3,230",,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,482.70,505.30,9 SEP 16,1675,0.70,0.95,30.93%,98.71%,-0.01,0.00,-0.06,0.21,0,524,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,1,457.90,480.40,9 SEP 16,1700,0.85,1.00,29.80%,98.54%,-0.01,0.00,-0.07,0.23,18,573,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,433.00,455.80,9 SEP 16,1725,1.00,1.15,28.82%,98.30%,-0.01,0.00,-0.08,0.27,26,375,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,408.20,430.70,9 SEP 16,1750,1.15,1.30,27.75%,98.05%,-0.02,0.00,-0.09,0.31,5,410,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,393.30,415.90,9 SEP 16,1765,1.25,1.40,27.10%,97.88%,-0.02,0.00,-0.09,0.33,12,43,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,388.40,411.20,9 SEP 16,1770,1.30,1.45,26.93%,97.81%,-0.02,0.00,-0.09,0.34,0,51,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,1,383.40,406.00,9 SEP 16,1775,1.35,1.50,26.75%,97.73%,-0.02,0.00,-0.10,0.35,0,71,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,378.50,401.00,9 SEP 16,1780,1.35,1.55,26.49%,97.68%,-0.02,0.00,-0.10,0.36,16,23,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,373.50,396.10,9 SEP 16,1785,1.40,1.55,26.24%,97.63%,-0.02,0.00,-0.10,0.37,7,54,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,368.60,391.40,9 SEP 16,1790,1.45,1.65,26.12%,97.52%,-0.02,0.00,-0.10,0.38,10,38,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,363.60,386.20,9 SEP 16,1795,1.50,1.65,25.86%,97.47%,-0.02,0.00,-0.10,0.39,17,67,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,228,358.70,381.50,9 SEP 16,1800,1.55,1.70,25.66%,97.39%,-0.02,0.00,-0.11,0.40,19,80,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,353.70,376.30,9 SEP 16,1805,1.60,1.75,25.45%,97.30%,-0.02,0.00,-0.11,0.41,5,67,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,348.80,371.60,9 SEP 16,1810,1.65,1.80,25.24%,97.22%,-0.02,0.00,-0.11,0.43,0,97,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,343.90,366.70,9 SEP 16,1815,1.70,1.90,25.09%,97.10%,-0.02,0.00,-0.11,0.44,7,17,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,338.90,361.70,9 SEP 16,1820,1.75,1.95,24.87%,97.02%,-0.02,0.00,-0.12,0.45,13,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,1,334.00,356.80,9 SEP 16,1825,1.85,2.00,24.71%,96.90%,-0.03,0.00,-0.12,0.47,14,96,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,329.10,351.60,9 SEP 16,1830,1.90,2.05,24.48%,96.82%,-0.03,0.00,-0.12,0.48,6,24,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,324.10,346.90,9 SEP 16,1835,1.95,2.15,24.30%,96.70%,-0.03,0.00,-0.12,0.50,5,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,319.20,342.00,9 SEP 16,1840,2.00,2.20,24.07%,96.61%,-0.03,0.00,-0.13,0.51,5,24,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,10,314.30,336.90,9 SEP 16,1845,2.10,2.30,23.92%,96.46%,-0.03,0.00,-0.13,0.53,0,16,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,107,309.40,332.10,9 SEP 16,1850,2.15,2.35,23.68%,96.36%,-0.03,0.00,-0.13,0.54,7,158,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,10,304.40,327.00,9 SEP 16,1855,2.20,2.50,23.53%,96.21%,-0.03,0.00,-0.14,0.56,10,10,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,299.50,322.30,9 SEP 16,1860,2.30,2.50,23.28%,96.11%,-0.03,0.00,-0.14,0.58,0,11,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,294.60,317.40,9 SEP 16,1865,2.40,2.60,23.11%,95.96%,-0.03,0.00,-0.14,0.60,7,59,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,289.70,312.50,9 SEP 16,1870,2.45,2.65,22.85%,95.86%,-0.03,0.00,-0.14,0.61,5,57,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,284.80,307.60,9 SEP 16,1875,2.55,2.75,22.67%,95.70%,-0.04,0.00,-0.15,0.63,0,127,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,28,279.90,302.70,9 SEP 16,1880,2.65,2.85,22.48%,95.54%,-0.04,0.00,-0.15,0.65,0,92,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,73,275.00,297.80,9 SEP 16,1885,2.70,2.95,22.25%,95.40%,-0.04,0.00,-0.15,0.67,0,43,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,55,270.10,292.90,9 SEP 16,1890,2.85,3.10,22.13%,95.18%,-0.04,0.00,-0.16,0.70,0,"9,042",,
,,--,0.00%,1.00,0.00,0.00,0.00,0,100,265.20,288.00,9 SEP 16,1895,2.95,3.20,21.92%,95.01%,-0.04,0.00,-0.16,0.72,0,22,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,274,260.30,282.90,9 SEP 16,1900,3.00,3.30,21.68%,94.87%,-0.04,0.00,-0.16,0.74,8,"4,323",,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,255.50,278.20,9 SEP 16,1905,3.10,3.40,21.46%,94.70%,-0.04,0.00,-0.17,0.76,22,166,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,250.60,273.30,9 SEP 16,1910,3.30,3.50,21.30%,94.46%,-0.05,0.00,-0.17,0.79,0,"5,205",,
,,--,0.00%,1.00,0.00,0.00,0.00,0,1,245.70,268.50,9 SEP 16,1915,3.40,3.70,21.14%,94.23%,-0.05,0.00,-0.18,0.81,0,4,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,240.80,263.40,9 SEP 16,1920,3.50,3.80,20.90%,94.05%,-0.05,0.00,-0.18,0.84,14,57,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,236.00,258.60,9 SEP 16,1925,3.60,3.90,20.66%,93.86%,-0.05,0.00,-0.18,0.86,0,67,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,1,234.50,249.80,9 SEP 16,1930,3.80,4.10,20.53%,93.56%,-0.06,0.00,-0.19,0.89,3,22,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,229.70,244.90,9 SEP 16,1935,3.90,4.20,20.28%,93.37%,-0.06,0.00,-0.19,0.92,6,11,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,10,224.80,240.10,9 SEP 16,1940,4.10,4.40,20.13%,93.07%,-0.06,0.00,-0.20,0.95,5,123,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,55,220.00,235.30,9 SEP 16,1945,4.30,4.60,19.97%,92.76%,-0.06,0.00,-0.21,0.99,0,16,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,42,215.20,230.40,9 SEP 16,1950,4.40,4.70,19.70%,92.55%,-0.06,0.00,-0.21,1.01,5,"2,760",,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,217.00,218.60,9 SEP 16,1955,4.60,4.90,19.53%,92.24%,-0.07,0.00,-0.21,1.04,0,30,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,212.20,213.80,9 SEP 16,1960,4.80,5.10,19.34%,91.92%,-0.07,0.00,-0.22,1.08,0,14,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,207.40,209.00,9 SEP 16,1965,5.00,5.30,19.15%,91.59%,-0.07,0.00,-0.22,1.12,0,7,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,202.70,204.20,9 SEP 16,1970,5.20,5.50,18.95%,91.26%,-0.08,0.00,-0.23,1.15,0,361,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,197.90,199.40,9 SEP 16,1975,5.40,5.70,18.73%,90.92%,-0.08,0.00,-0.23,1.19,30,72,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,192.70,194.70,9 SEP 16,1980,5.60,6.00,18.56%,90.53%,-0.08,0.00,-0.24,1.23,0,45,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,188.00,189.90,9 SEP 16,1985,5.90,6.20,18.37%,90.13%,-0.09,0.00,-0.24,1.27,0,13,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,183.60,185.10,9 SEP 16,1990,6.10,6.50,18.17%,89.72%,-0.09,0.00,-0.25,1.31,0,95,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,178.90,180.40,9 SEP 16,1995,6.40,6.70,17.96%,89.31%,-0.09,0.00,-0.26,1.35,0,42,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,1,174.20,175.70,9 SEP 16,2000,6.70,7.00,17.78%,88.83%,-0.10,0.00,-0.26,1.40,120,241,,
,,13.91%,6.37%,0.97,0.00,-0.04,0.45,0,0,169.50,171.00,9 SEP 16,2005,7.00,7.30,17.59%,88.36%,-0.10,0.00,-0.27,1.44,0,0,,
,,14.12%,7.33%,0.96,0.00,-0.06,0.61,0,0,164.80,166.30,9 SEP 16,2010,7.30,7.60,17.39%,87.87%,-0.11,0.00,-0.27,1.49,63,78,,
,,14.29%,8.27%,0.95,0.00,-0.08,0.75,0,0,160.20,161.60,9 SEP 16,2015,7.60,8.00,17.21%,87.32%,-0.11,0.00,-0.28,1.54,1,17,,
,,14.06%,8.64%,0.95,0.00,-0.08,0.79,0,0,155.10,156.90,9 SEP 16,2020,7.90,8.30,16.99%,86.82%,-0.12,0.00,-0.29,1.58,0,186,,
,,14.37%,9.95%,0.93,0.00,-0.10,0.97,0,0,150.90,152.30,9 SEP 16,2025,8.30,8.70,16.82%,86.20%,-0.12,0.00,-0.29,1.64,0,36,,
,,14.34%,10.73%,0.93,0.00,-0.11,1.07,0,0,146.30,147.60,9 SEP 16,2030,8.70,9.00,16.61%,85.63%,-0.13,0.00,-0.30,1.69,1,"9,095",,
,,14.32%,11.58%,0.92,0.00,-0.12,1.17,0,0,141.70,143.00,9 SEP 16,2035,9.10,9.40,16.41%,84.99%,-0.14,0.00,-0.30,1.74,0,"5,314",,
,,14.25%,12.41%,0.91,0.00,-0.13,1.27,0,0,137.10,138.40,9 SEP 16,2040,9.50,9.90,16.23%,84.30%,-0.14,0.00,-0.31,1.80,20,107,,
,,14.24%,13.37%,0.90,0.00,-0.15,1.37,0,0,132.60,133.90,9 SEP 16,2045,9.90,10.30,16.01%,83.64%,-0.15,0.00,-0.32,1.85,0,0,,
,,14.15%,14.25%,0.89,0.00,-0.16,1.46,0,35,128.10,129.30,9 SEP 16,2050,10.40,10.80,15.83%,82.88%,-0.16,0.00,-0.32,1.91,10,150,,
,,14.07%,15.19%,0.88,0.00,-0.17,1.56,0,0,123.60,124.80,9 SEP 16,2055,10.90,11.30,15.64%,82.10%,-0.16,0.00,-0.33,1.97,1,75,,
,,13.99%,16.18%,0.87,0.00,-0.18,1.65,0,0,119.10,120.40,9 SEP 16,2060,11.40,11.80,15.43%,81.32%,-0.17,0.00,-0.34,2.03,0,18,,
,,13.88%,17.17%,0.86,0.00,-0.19,1.74,0,0,114.70,115.90,9 SEP 16,2065,11.90,12.40,15.24%,80.47%,-0.18,0.00,-0.34,2.09,19,2,,
,,13.59%,19.18%,0.84,0.00,-0.21,1.92,0,0,105.70,107.10,9 SEP 16,2075,13.10,13.60,14.85%,78.63%,-0.20,0.00,-0.36,2.21,230,242,,
,,13.11%,24.02%,0.79,0.00,-0.24,2.28,0,0,88.80,89.90,9 SEP 16,2095,15.90,16.50,14.06%,74.36%,-0.24,0.00,-0.38,2.47,10,2,,
,,12.96%,25.32%,0.77,0.00,-0.25,2.36,0,3,84.60,85.70,9 SEP 16,2100,16.70,17.30,13.86%,73.17%,-0.25,0.00,-0.39,2.54,16,20,,
,,12.82%,26.72%,0.76,0.00,-0.26,2.45,0,0,80.50,81.60,9 SEP 16,2105,17.60,18.10,13.66%,71.91%,-0.26,0.00,-0.39,2.60,0,248,,
,,12.68%,28.17%,0.74,0.00,-0.26,2.53,0,2,76.50,77.50,9 SEP 16,2110,18.50,19.10,13.47%,70.57%,-0.28,0.00,-0.40,2.66,7,11,,
,,12.49%,29.62%,0.73,0.00,-0.27,2.61,0,0,72.40,73.40,9 SEP 16,2115,19.40,20.00,13.25%,69.22%,-0.29,0.00,-0.40,2.72,6,21,,
,,12.33%,31.19%,0.71,0.00,-0.28,2.68,0,1,68.50,69.40,9 SEP 16,2120,20.40,21.00,13.04%,67.77%,-0.30,0.00,-0.40,2.78,11,182,,
,,12.17%,32.82%,0.70,0.00,-0.28,2.76,1,31,64.60,65.50,9 SEP 16,2125,21.50,22.20,12.86%,66.22%,-0.32,0.00,-0.41,2.84,10,111,,
,,12.02%,34.54%,0.68,0.00,-0.29,2.83,1,14,60.80,61.70,9 SEP 16,2130,22.60,23.40,12.66%,64.62%,-0.34,0.00,-0.41,2.90,0,85,,
,,11.83%,36.30%,0.66,0.00,-0.29,2.89,0,1,57.00,57.90,9 SEP 16,2135,23.80,24.60,12.45%,62.96%,-0.35,0.00,-0.41,2.95,0,3,,
,,11.67%,38.17%,0.64,0.00,-0.29,2.95,0,"8,934",53.40,54.20,9 SEP 16,2140,25.20,25.90,12.27%,61.19%,-0.37,0.00,-0.42,3.00,0,3,,
,,11.48%,40.08%,0.62,0.00,-0.30,3.00,0,"5,323",49.70,50.60,9 SEP 16,2145,26.50,27.30,12.06%,59.37%,-0.39,0.00,-0.42,3.04,1,1,,
,,11.26%,42.05%,0.60,0.00,-0.30,3.05,0,33,46.10,46.90,9 SEP 16,2150,28.00,28.70,11.86%,57.47%,-0.41,0.00,-0.42,3.08,113,165,,
,,11.08%,44.14%,0.58,0.00,-0.30,3.09,0,7,42.60,43.50,9 SEP 16,2155,29.50,30.30,11.66%,55.49%,-0.43,0.00,-0.42,3.12,0,0,,
,,10.89%,46.32%,0.56,0.00,-0.29,3.12,0,17,39.30,40.10,9 SEP 16,2160,31.20,32.00,11.47%,53.42%,-0.45,0.00,-0.42,3.14,0,14,,
,,10.70%,48.57%,0.53,0.00,-0.29,3.15,1,70,36.00,36.90,9 SEP 16,2165,33.00,33.80,11.29%,51.27%,-0.47,0.00,-0.42,3.16,6,0,,
,,10.54%,50.91%,0.51,0.00,-0.29,3.16,52,47,33.00,33.80,9 SEP 16,2170,34.80,35.60,11.07%,49.06%,-0.49,0.00,-0.41,3.17,0,4,,
,,10.35%,53.32%,0.48,0.00,-0.29,3.16,"8,936",196,30.00,30.80,9 SEP 16,2175,36.80,37.70,10.90%,46.77%,-0.51,0.00,-0.41,3.16,6,170,,
,,10.16%,55.79%,0.46,0.01,-0.28,3.15,10,253,27.10,27.90,9 SEP 16,2180,38.90,39.90,10.72%,44.43%,-0.54,0.00,-0.40,3.15,0,14,,
,,9.99%,58.33%,0.43,0.01,-0.28,3.12,21,"5,357",24.40,25.20,9 SEP 16,2185,41.20,42.10,10.53%,42.02%,-0.56,0.00,-0.40,3.12,0,1,,
,,9.82%,60.90%,0.41,0.01,-0.27,3.08,"17,858","9,109",21.90,22.60,9 SEP 16,2190,43.50,44.60,10.35%,39.57%,-0.59,0.00,-0.39,3.09,2,2,,
,,9.66%,63.51%,0.38,0.01,-0.26,3.02,42,69,19.50,20.20,9 SEP 16,2195,46.10,47.30,10.21%,37.13%,-0.61,0.00,-0.38,3.04,5,0,,
,,9.50%,66.12%,0.35,0.00,-0.25,2.95,27,775,17.30,17.90,9 SEP 16,2200,48.80,50.10,10.06%,34.66%,-0.64,0.00,-0.37,2.97,1,0,,
,,9.34%,68.75%,0.33,0.00,-0.24,2.86,"8,924",132,15.20,15.80,9 SEP 16,2205,51.70,53.00,9.92%,32.19%,-0.66,0.00,-0.36,2.89,0,0,,
,,9.20%,71.32%,0.30,0.00,-0.23,2.76,66,572,13.30,13.90,9 SEP 16,2210,54.70,56.10,9.78%,29.75%,-0.69,0.00,-0.35,2.80,0,0,,
,,9.08%,73.82%,0.27,0.00,-0.22,2.65,35,171,11.60,12.20,9 SEP 16,2215,58.00,59.40,9.68%,27.41%,-0.71,0.00,-0.34,2.70,0,0,,
,,8.97%,76.24%,0.25,0.00,-0.20,2.52,11,148,10.10,10.60,9 SEP 16,2220,61.30,62.90,9.57%,25.11%,-0.73,0.00,-0.33,2.59,1,0,,
,,8.86%,78.58%,0.22,0.00,-0.19,2.39,11,230,8.70,9.20,9 SEP 16,2225,64.90,66.60,9.52%,22.99%,-0.76,0.00,-0.32,2.48,0,0,,
,,8.78%,80.74%,0.20,0.00,-0.18,2.24,1,25,7.50,8.00,9 SEP 16,2230,68.70,70.40,9.48%,20.99%,-0.78,0.00,-0.31,2.36,1,0,,
,,8.72%,82.76%,0.18,0.00,-0.17,2.10,8,83,6.50,6.90,9 SEP 16,2235,72.60,74.40,9.46%,19.13%,-0.80,0.00,-0.30,2.24,0,0,,
,,8.67%,84.60%,0.16,0.00,-0.16,1.96,5,101,5.60,6.00,9 SEP 16,2240,76.60,78.50,9.45%,17.39%,-0.81,0.00,-0.29,2.11,0,0,,
,,8.66%,86.23%,0.14,0.00,-0.14,1.82,1,27,4.90,5.20,9 SEP 16,2245,80.80,82.70,9.46%,15.83%,-0.83,0.00,-0.28,1.99,0,0,,
,,8.64%,87.79%,0.13,0.00,-0.13,1.68,171,118,4.20,4.50,9 SEP 16,2250,81.20,89.90,9.22%,13.73%,-0.85,0.00,-0.26,1.82,0,0,,
,,8.68%,89.03%,0.12,0.00,-0.12,1.56,10,191,3.70,4.00,9 SEP 16,2255,85.60,94.30,9.26%,12.42%,-0.87,0.00,-0.25,1.70,0,0,,
,,8.70%,90.25%,0.10,0.00,-0.12,1.44,18,34,3.20,3.50,9 SEP 16,2260,90.10,98.80,9.32%,11.28%,-0.88,0.00,-0.24,1.59,0,0,,
,,8.76%,91.24%,0.09,0.00,-0.11,1.33,58,210,2.85,3.10,9 SEP 16,2265,94.70,103.40,9.41%,10.31%,-0.89,0.00,-0.24,1.50,0,0,,
,,8.81%,92.17%,0.08,0.00,-0.10,1.23,6,33,2.50,2.75,9 SEP 16,2270,99.40,108.00,9.52%,9.44%,-0.90,0.00,-0.23,1.41,0,0,,
,,8.89%,92.93%,0.07,0.00,-0.09,1.14,40,114,2.25,2.45,9 SEP 16,2275,104.10,112.70,9.63%,8.68%,-0.90,0.00,-0.22,1.33,0,0,,
,,8.97%,93.64%,0.07,0.00,-0.09,1.05,0,0,2.00,2.20,9 SEP 16,2280,108.90,118.20,10.08%,8.67%,-0.90,0.00,-0.23,1.33,0,0,,
,,9.08%,94.23%,0.06,0.00,-0.08,0.98,12,0,1.80,2.00,9 SEP 16,2285,113.70,123.00,10.25%,8.12%,-0.91,0.00,-0.23,1.27,0,0,,
,,9.18%,94.75%,0.06,0.00,-0.08,0.91,5,9,1.65,1.80,9 SEP 16,2290,115.50,130.10,10.12%,7.01%,-0.92,0.00,-0.21,1.14,0,0,,
,,9.30%,95.20%,0.05,0.00,-0.07,0.85,0,5,1.50,1.65,9 SEP 16,2295,120.40,135.00,10.34%,6.66%,-0.92,0.00,-0.21,1.10,0,0,,
,,9.43%,95.60%,0.05,0.00,-0.07,0.80,18,"5,234",1.35,1.55,9 SEP 16,2300,125.20,139.80,10.46%,6.16%,-0.93,0.00,-0.21,1.03,0,0,,
,,10.07%,97.09%,0.03,0.00,-0.05,0.58,1,198,0.90,1.05,9 SEP 16,2325,149.80,164.40,11.53%,4.86%,-0.94,0.00,-0.20,0.87,0,0,,
,,10.81%,97.91%,0.02,0.00,-0.04,0.44,4,36,0.65,0.80,9 SEP 16,2350,174.50,189.10,12.57%,3.95%,-0.95,0.00,-0.19,0.74,0,0,,
,,11.52%,98.48%,0.02,0.00,-0.04,0.34,1,1,0.45,0.65,9 SEP 16,2375,199.30,213.70,13.49%,3.18%,-0.96,0.00,-0.18,0.63,0,0,,
,,12.21%,98.86%,0.01,0.00,-0.03,0.27,6,129,0.35,0.50,9 SEP 16,2400,224.10,239.60,15.37%,3.43%,-0.96,0.00,-0.20,0.67,0,0,,
,,12.96%,99.10%,0.01,0.00,-0.03,0.22,0,19,0.30,0.40,9 SEP 16,2425,244.90,268.10,16.11%,2.77%,-0.96,0.00,-0.19,0.57,0,0,,
,,13.59%,99.32%,0.01,0.00,-0.02,0.17,0,0,0.20,0.35,9 SEP 16,2450,269.80,293.10,17.29%,2.55%,-0.97,0.00,-0.19,0.54,0,0,,
,,15.00%,99.54%,0.01,0.00,-0.02,0.12,0,1,0.15,0.25,9 SEP 16,2500,319.70,343.00,19.56%,2.20%,-0.97,0.00,-0.19,0.49,0,0,,
,,16.60%,99.64%,0.00,0.00,-0.02,0.10,0,0,0.05,0.30,9 SEP 16,2550,369.80,392.00,20.86%,1.57%,-0.98,0.00,-0.17,0.37,0,0,,
,,16.34%,99.89%,0.00,0.00,-0.01,0.04,0,0,0,0.10,9 SEP 16,2600,419.40,442.20,22.86%,1.38%,-0.98,0.00,-0.17,0.34,0,0,,
,,17.90%,99.90%,0.00,0.00,-0.01,0.03,0,0,0,0.10,9 SEP 16,2650,469.10,492.10,24.44%,1.14%,-0.98,0.00,-0.16,0.29,0,0,,
,,,,,,,,,,,,,,,,,,,,,,,,,
23 SEP 16  (62)  100 (Weeklys),,,,,,,,,,,,,,,,,,,,,,,,,
,,Impl Vol,Prob.OTM,Delta,Gamma,Theta,Vega,Volume,Open.Int,Bid,Ask,Exp,Strike,Bid,Ask,Impl Vol,Prob.OTM,Delta,Gamma,Theta,Vega,Volume,Open.Int,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1654.50,1677.30,23 SEP 16,500,0,0.15,109.25%,99.87%,0.00,0.00,-0.01,0.01,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1554.60,1577.40,23 SEP 16,600,0,0.20,98.13%,99.84%,0.00,0.00,-0.01,0.01,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1454.80,1477.30,23 SEP 16,700,0,0.20,86.68%,99.85%,0.00,0.00,-0.01,0.01,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1354.90,1377.70,23 SEP 16,800,0,0.20,76.80%,99.85%,0.00,0.00,-0.01,0.02,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1255.00,1277.80,23 SEP 16,900,0,0.10,64.52%,99.92%,0.00,0.00,-0.01,0.01,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1155.20,1177.60,23 SEP 16,1000,0.05,0.10,58.91%,99.88%,0.00,0.00,-0.01,0.02,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,1055.30,1078.10,23 SEP 16,1100,0,0.15,52.00%,99.88%,0.00,0.00,-0.01,0.02,0,0,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,955.50,978.30,23 SEP 16,1200,0.05,0.20,47.65%,99.81%,0.00,0.00,-0.01,0.03,0,41,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,932.40,950.20,23 SEP 16,1225,0.10,0.25,47.49%,99.74%,0.00,0.00,-0.01,0.04,0,33,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,907.40,925.20,23 SEP 16,1250,0.10,0.25,45.92%,99.74%,0.00,0.00,-0.01,0.04,6,61,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,882.30,900.10,23 SEP 16,1275,0.15,0.30,45.44%,99.68%,0.00,0.00,-0.02,0.05,0,46,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,857.50,875.30,23 SEP 16,1300,0.15,0.30,43.89%,99.67%,0.00,0.00,-0.02,0.05,6,47,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,832.60,850.30,23 SEP 16,1325,0.20,0.35,43.21%,99.61%,0.00,0.00,-0.02,0.06,0,55,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,807.50,825.20,23 SEP 16,1350,0.25,0.40,42.40%,99.54%,0.00,0.00,-0.02,0.08,5,22,,
,,--,0.00%,1.00,0.00,0.00,0.00,0,0,782.50,800.30,23 SEP 16,1375,0.25,0.40,40.88%,99.53%,0.00,0.00,-0.02,0.08,6,36,,
